customer_id,customer_name,customer_type,channel,province,region,address,phone,tax_code,join_date,credit_limit,status
CUS00497,Cửa hàng tiện lợi Đỗ Xuân Hà,Cửa hàng tiện lợi,Modern Trade,Hải Phòng,Miền Bắc,"Số 205 đường Trần Phú, Hải Phòng",02342223009,,2022-06-22,50000000,Inactive
CUS00498,Canteen Dương Xuân Tiến,Canteen,Traditional Trade,Quảng Ninh,Miền Bắc,"Số 332 đường Lý Thường Kiệt, Quảng Ninh",02326186924,6577215453,2022-11-06,200000000,Active
CUS00499,Nhà hàng Hồ Thị Hải,Nhà hàng,Traditional Trade,Đồng Nai,Miền Nam,"Số 263 đường Nguyễn Huệ, Đồng Nai",02869786268,9097787335,2023-05-06,200000000,Active
CUS00500,Canteen Dương Quốc Mai,Canteen,Traditional Trade,Đà Nẵng,Miền Trung,"Số 223 đường Điện Biên Phủ, Đà Nẵng",02722475197,9763614872,2021-10-31,500000000,Active
CUS00501,Canteen Bùi Thành Hà,Canteen,Traditional Trade,Đồng Nai,Miền Nam,"Số 149 đường Hai Bà Trưng, Đồng Nai",02720627779,7346292485,2019-09-01,100000000,Active
CUS00502,Tạp hóa Bùi Xuân Tiến,Tạp hóa,Traditional Trade,Nghệ An,Miền Trung,"Số 292 đường Lê Lợi, Nghệ An",02920272020,,2018-07-04,50000000,Active
CUS00503,Canteen Hồ Hồng Tâm,Canteen,Traditional Trade,Đà Nẵng,Miền Trung,"Số 182 đường Trần Phú, Đà Nẵng",02277571186,1069873508,2023-03-11,100000000,Active
CUS00504,Siêu thị Vũ Hồng Tuấn,Siêu thị,Modern Trade,Đà Nẵng,Miền Trung,"Số 161 đường Nguyễn Trãi, Đà Nẵng",02899960756,8764588206,2021-10-30,100000000,Active
CUS00505,Online Seller Trần Xuân Bình,Online Seller,E-commerce,Hưng Yên,Miền Bắc,"Số 3 đường Hai Bà Trưng, Hưng Yên",02211785713,,2019-12-05,500000000,Active
CUS00506,Online Seller Ngô Công Vân,Online Seller,E-commerce,Nghệ An,Miền Trung,"Số 156 đường Nguyễn Trãi, Nghệ An",02663015631,,2021-05-24,50000000,Active
CUS00507,Siêu thị Lý Văn Nam,Siêu thị,Modern Trade,Bắc Ninh,Miền Bắc,"Số 440 đường Lê Lợi, Bắc Ninh",02474574456,3785815533,2020-09-17,500000000,Active
CUS00508,Siêu thị Hoàng Hữu Linh,Siêu thị,Modern Trade,Long An,Miền Nam,"Số 243 đường Hai Bà Trưng, Long An",02125630838,8312603168,2023-06-10,500000000,Inactive
CUS00509,Tạp hóa Phạm Minh Lộc,Tạp hóa,Traditional Trade,Bình Định,Miền Trung,"Số 27 đường Trần Phú, Bình Định",02123779264,,2022-11-04,500000000,Active
CUS00510,Siêu thị Đặng Xuân Vân,Siêu thị,Modern Trade,Cần Thơ,Miền Nam,"Số 263 đường Nguyễn Trãi, Cần Thơ",02841125867,4067853612,2023-12-04,50000000,Active
CUS00511,Siêu thị Hoàng Thành Nhân,Siêu thị,Modern Trade,Bình Định,Miền Trung,"Số 456 đường Hai Bà Trưng, Bình Định",02276409428,8070288470,2023-01-11,500000000,Inactive
CUS00512,Tạp hóa Đặng Quốc Sơn,Tạp hóa,Traditional Trade,Khánh Hòa,Miền Trung,"Số 119 đường Nguyễn Trãi, Khánh Hòa",02488874216,,2021-10-21,500000000,Active
CUS00513,Online Seller Vũ Xuân Hải,Online Seller,E-commerce,Khánh Hòa,Miền Trung,"Số 408 đường Hai Bà Trưng, Khánh Hòa",02393462271,,2020-04-28,200000000,Active
CUS00514,Tạp hóa Lê Thanh Long,Tạp hóa,Traditional Trade,Thái Bình,Miền Bắc,"Số 311 đường Hai Bà Trưng, Thái Bình",02265832475,,2023-07-16,200000000,Active
CUS00515,Siêu thị Huỳnh Minh Yến,Siêu thị,Modern Trade,TP.HCM,Miền Nam,"Số 347 đường Nguyễn Huệ, TP.HCM",02377575794,5568408912,2022-10-30,50000000,Active
CUS00516,Canteen Hoàng Quốc Yến,Canteen,Traditional Trade,Bắc Ninh,Miền Bắc,"Số 394 đường Lê Lợi, Bắc Ninh",02945902065,4849655205,2023-10-13,50000000,Active
CUS00517,Canteen Lý Thị Hùng,Canteen,Traditional Trade,Nghệ An,Miền Trung,"Số 401 đường Nguyễn Trãi, Nghệ An",02285493830,9770191959,2019-03-08,100000000,Active
CUS00518,Tạp hóa Ngô Minh Sơn,Tạp hóa,Traditional Trade,Hải Dương,Miền Bắc,"Số 391 đường Nguyễn Trãi, Hải Dương",02823327047,,2019-09-24,200000000,Active
CUS00519,Tạp hóa Đặng Xuân An,Tạp hóa,Traditional Trade,Hải Phòng,Miền Bắc,"Số 126 đường Lý Thường Kiệt, Hải Phòng",02855811204,,2021-03-20,100000000,Active
CUS00520,Canteen Huỳnh Thành Quân,Canteen,Traditional Trade,Khánh Hòa,Miền Trung,"Số 78 đường Lý Thường Kiệt, Khánh Hòa",02966602596,4381065875,2019-07-20,500000000,Active
CUS00521,Cửa hàng tiện lợi Dương Thành Hải,Cửa hàng tiện lợi,Modern Trade,Quảng Ngãi,Miền Trung,"Số 484 đường Lê Lợi, Quảng Ngãi",02829539994,,2018-02-10,50000000,Active
CUS00522,Tạp hóa Vũ Văn Lộc,Tạp hóa,Traditional Trade,Quảng Ngãi,Miền Trung,"Số 389 đường Lê Lợi, Quảng Ngãi",02387115770,,2018-08-25,200000000,Active
CUS00523,Online Seller Ngô Quốc Yến,Online Seller,E-commerce,Cần Thơ,Miền Nam,"Số 5 đường Lý Thường Kiệt, Cần Thơ",02580839007,,2019-08-25,500000000,Active
CUS00524,Online Seller Huỳnh Thành Lộc,Online Seller,E-commerce,Thái Bình,Miền Bắc,"Số 398 đường Nguyễn Huệ, Thái Bình",02521311994,,2018-06-01,200000000,Active
CUS00525,Cửa hàng tiện lợi Bùi Minh Ngân,Cửa hàng tiện lợi,Modern Trade,Đồng Nai,Miền Nam,"Số 48 đường Nguyễn Trãi, Đồng Nai",02951909809,,2023-11-06,200000000,Active
CUS00526,Siêu thị Dương Bá Tâm,Siêu thị,Modern Trade,Hà Nội,Miền Bắc,"Số 124 đường Lý Thường Kiệt, Hà Nội",02566739991,6896899328,2023-09-10,200000000,Active
CUS00527,Canteen Hoàng Công An,Canteen,Traditional Trade,Bình Dương,Miền Nam,"Số 233 đường Trần Phú, Bình Dương",02488060201,3557863130,2021-12-05,200000000,Active
CUS00528,Online Seller Vũ Bá Quân,Online Seller,E-commerce,Đồng Nai,Miền Nam,"Số 54 đường Trần Phú, Đồng Nai",02988164250,,2020-02-28,200000000,Active
CUS00529,Canteen Trần Thị Dũng,Canteen,Traditional Trade,Nam Định,Miền Bắc,"Số 218 đường Nguyễn Huệ, Nam Định",02838827874,2916260187,2022-02-21,500000000,Active
CUS00530,Nhà hàng Đỗ Hữu Phương,Nhà hàng,Traditional Trade,Vũng Tàu,Miền Nam,"Số 226 đường Điện Biên Phủ, Vũng Tàu",02865958370,4538244882,2019-08-15,100000000,Active
CUS00531,Online Seller Bùi Bá Khoa,Online Seller,E-commerce,Huế,Miền Trung,"Số 356 đường Nguyễn Huệ, Huế",02873532708,,2018-05-14,100000000,Active
CUS00532,Cửa hàng tiện lợi Lý Xuân Khoa,Cửa hàng tiện lợi,Modern Trade,Đà Nẵng,Miền Trung,"Số 62 đường Trần Phú, Đà Nẵng",02515406577,,2023-11-12,100000000,Active
CUS00533,Nhà hàng Hoàng Hữu Bình,Nhà hàng,Traditional Trade,Quảng Nam,Miền Trung,"Số 406 đường Nguyễn Huệ, Quảng Nam",02389138026,2811432415,2021-06-03,200000000,Active
CUS00534,Siêu thị Trần Bá Yến,Siêu thị,Modern Trade,Bình Phước,Miền Nam,"Số 35 đường Lý Thường Kiệt, Bình Phước",02166045988,6915482645,2019-06-28,100000000,Active
CUS00535,Canteen Hồ Hữu Linh,Canteen,Traditional Trade,Nghệ An,Miền Trung,"Số 444 đường Điện Biên Phủ, Nghệ An",02621987653,7054307581,2020-08-11,500000000,Active
CUS00536,Online Seller Hoàng Thành Hà,Online Seller,E-commerce,Thái Bình,Miền Bắc,"Số 444 đường Nguyễn Huệ, Thái Bình",02186771841,,2021-06-19,50000000,Active
CUS00537,Cửa hàng tiện lợi Bùi Công Dũng,Cửa hàng tiện lợi,Modern Trade,Bắc Ninh,Miền Bắc,"Số 491 đường Nguyễn Trãi, Bắc Ninh",02935420283,,2023-05-04,50000000,Active
CUS00538,Siêu thị Hoàng Thanh Quân,Siêu thị,Modern Trade,Đồng Nai,Miền Nam,"Số 425 đường Điện Biên Phủ, Đồng Nai",02821361254,7901388916,2022-07-04,50000000,Active
CUS00539,Canteen Lê Xuân Bình,Canteen,Traditional Trade,Hải Dương,Miền Bắc,"Số 441 đường Nguyễn Trãi, Hải Dương",02661272646,2104570218,2019-04-15,50000000,Active
CUS00540,Tạp hóa Hoàng Thị Linh,Tạp hóa,Traditional Trade,Huế,Miền Trung,"Số 158 đường Hai Bà Trưng, Huế",02317907267,,2021-08-25,100000000,Inactive
CUS00541,Canteen Trần Quốc Linh,Canteen,Traditional Trade,Hưng Yên,Miền Bắc,"Số 212 đường Trần Phú, Hưng Yên",02560400522,4863329536,2018-08-01,100000000,Active
CUS00542,Canteen Bùi Bá Kiên,Canteen,Traditional Trade,Long An,Miền Nam,"Số 487 đường Lê Lợi, Long An",02518137886,6662211914,2024-03-15,500000000,Inactive
CUS00543,Online Seller Phạm Văn Thắng,Online Seller,E-commerce,Nam Định,Miền Bắc,"Số 284 đường Nguyễn Trãi, Nam Định",02243059986,,2024-03-22,100000000,Active
CUS00544,Siêu thị Lý Thành Ngân,Siêu thị,Modern Trade,Quảng Ngãi,Miền Trung,"Số 401 đường Nguyễn Huệ, Quảng Ngãi",02682536595,5231868728,2020-10-01,500000000,Active
CUS00545,Siêu thị Nguyễn Hữu Tiến,Siêu thị,Modern Trade,Bình Phước,Miền Nam,"Số 335 đường Nguyễn Huệ, Bình Phước",02118076555,7365941525,2020-10-24,500000000,Active
CUS00546,Cửa hàng tiện lợi Lý Bá Tiến,Cửa hàng tiện lợi,Modern Trade,Long An,Miền Nam,"Số 24 đường Nguyễn Huệ, Long An",02985575530,,2018-10-14,200000000,Active
CUS00547,Tạp hóa Ngô Bá Thắng,Tạp hóa,Traditional Trade,Bình Dương,Miền Nam,"Số 450 đường Hai Bà Trưng, Bình Dương",02491932582,,2023-08-30,200000000,Active
CUS00548,Nhà hàng Dương Hồng Sơn,Nhà hàng,Traditional Trade,Khánh Hòa,Miền Trung,"Số 140 đường Nguyễn Huệ, Khánh Hòa",02655852776,6199590031,2021-09-07,50000000,Active
CUS00549,Cửa hàng tiện lợi Đặng Văn An,Cửa hàng tiện lợi,Modern Trade,Hà Nội,Miền Bắc,"Số 345 đường Nguyễn Huệ, Hà Nội",02784596958,,2023-06-26,500000000,Active
CUS00550,Cửa hàng tiện lợi Nguyễn Thành Sơn,Cửa hàng tiện lợi,Modern Trade,Bình Dương,Miền Nam,"Số 345 đường Lê Lợi, Bình Dương",02660516391,,2022-01-06,500000000,Active
CUS00551,Siêu thị Đặng Quốc Nam,Siêu thị,Modern Trade,TP.HCM,Miền Nam,"Số 228 đường Lê Lợi, TP.HCM",02412655050,8552360690,2022-01-05,100000000,Active
CUS00552,Online Seller Phạm Thanh Vân,Online Seller,E-commerce,Cần Thơ,Miền Nam,"Số 496 đường Trần Phú, Cần Thơ",02147682480,,2023-07-12,100000000,Inactive
CUS00553,Siêu thị Lý Minh Vân,Siêu thị,Modern Trade,Vũng Tàu,Miền Nam,"Số 88 đường Nguyễn Trãi, Vũng Tàu",02498562013,1753890647,2019-06-10,50000000,Active
CUS00554,Cửa hàng tiện lợi Ngô Minh Nam,Cửa hàng tiện lợi,Modern Trade,Long An,Miền Nam,"Số 435 đường Điện Biên Phủ, Long An",02181530199,,2020-11-01,500000000,Inactive
CUS00555,Online Seller Hồ Văn Uyên,Online Seller,E-commerce,Khánh Hòa,Miền Trung,"Số 222 đường Lý Thường Kiệt, Khánh Hòa",02746780435,,2019-05-14,500000000,Active
CUS00556,Online Seller Phạm Văn Thắng,Online Seller,E-commerce,TP.HCM,Miền Nam,"Số 471 đường Hai Bà Trưng, TP.HCM",02970245170,,2021-07-19,50000000,Active
CUS00557,Cửa hàng tiện lợi Dương Văn Phúc,Cửa hàng tiện lợi,Modern Trade,Đà Nẵng,Miền Trung,"Số 354 đường Hai Bà Trưng, Đà Nẵng",02243552306,,2020-03-17,100000000,Active
CUS00558,Siêu thị Đặng Xuân Bình,Siêu thị,Modern Trade,Hải Phòng,Miền Bắc,"Số 304 đường Lý Thường Kiệt, Hải Phòng",02643609390,2061516500,2023-04-24,100000000,Active
CUS00559,Cửa hàng tiện lợi Dương Thanh Giang,Cửa hàng tiện lợi,Modern Trade,Hải Dương,Miền Bắc,"Số 398 đường Nguyễn Trãi, Hải Dương",02822840710,,2023-01-03,50000000,Active
CUS00560,Canteen Huỳnh Hồng Giang,Canteen,Traditional Trade,Hà Nội,Miền Bắc,"Số 401 đường Nguyễn Huệ, Hà Nội",02169313284,5530283542,2022-11-04,50000000,Active
CUS00561,Nhà hàng Lý Xuân Lộc,Nhà hàng,Traditional Trade,Hà Nội,Miền Bắc,"Số 50 đường Nguyễn Trãi, Hà Nội",02741287760,3680094643,2023-02-01,500000000,Active
CUS00562,Cửa hàng tiện lợi Trần Quốc Bình,Cửa hàng tiện lợi,Modern Trade,Bình Định,Miền Trung,"Số 233 đường Nguyễn Trãi, Bình Định",02688894973,,2020-02-28,50000000,Active
CUS00563,Cửa hàng tiện lợi Dương Thanh Lan,Cửa hàng tiện lợi,Modern Trade,Bình Dương,Miền Nam,"Số 327 đường Nguyễn Trãi, Bình Dương",02557699801,,2022-09-21,500000000,Active
CUS00564,Tạp hóa Lê Văn Dũng,Tạp hóa,Traditional Trade,Huế,Miền Trung,"Số 66 đường Trần Phú, Huế",02778870570,,2022-01-05,200000000,Active
CUS00565,Tạp hóa Đặng Minh Việt,Tạp hóa,Traditional Trade,Đồng Nai,Miền Nam,"Số 150 đường Trần Phú, Đồng Nai",02179481912,,2019-08-16,50000000,Active
CUS00566,Canteen Huỳnh Thanh Nam,Canteen,Traditional Trade,TP.HCM,Miền Nam,"Số 328 đường Nguyễn Huệ, TP.HCM",02255842323,8268862104,2021-10-06,200000000,Active
CUS00567,Canteen Dương Văn Vân,Canteen,Traditional Trade,Hải Phòng,Miền Bắc,"Số 113 đường Lê Lợi, Hải Phòng",02440906854,1915422939,2023-05-24,200000000,Active
CUS00568,Canteen Lê Văn Hải,Canteen,Traditional Trade,Huế,Miền Trung,"Số 6 đường Lê Lợi, Huế",02614028892,3382382306,2019-08-07,200000000,Active
CUS00569,Siêu thị Nguyễn Thanh Nam,Siêu thị,Modern Trade,Tiền Giang,Miền Nam,"Số 146 đường Nguyễn Huệ, Tiền Giang",02445164890,4087380028,2021-10-23,100000000,Active
CUS00570,Nhà hàng Trần Văn Lan,Nhà hàng,Traditional Trade,Quảng Ninh,Miền Bắc,"Số 195 đường Điện Biên Phủ, Quảng Ninh",02255417034,5020579466,2021-06-03,500000000,Active
CUS00571,Tạp hóa Bùi Công Phương,Tạp hóa,Traditional Trade,Khánh Hòa,Miền Trung,"Số 450 đường Điện Biên Phủ, Khánh Hòa",02225903904,,2019-08-15,100000000,Active
CUS00572,Online Seller Huỳnh Quốc Phương,Online Seller,E-commerce,Nam Định,Miền Bắc,"Số 326 đường Nguyễn Huệ, Nam Định",02192681879,,2020-02-14,200000000,Active
CUS00573,Siêu thị Hồ Minh Lan,Siêu thị,Modern Trade,Huế,Miền Trung,"Số 436 đường Nguyễn Trãi, Huế",02838083391,4123723470,2023-04-12,50000000,Active
CUS00574,Online Seller Dương Bá Hải,Online Seller,E-commerce,Nghệ An,Miền Trung,"Số 256 đường Nguyễn Trãi, Nghệ An",02834024774,,2021-08-11,200000000,Active
CUS00575,Canteen Đặng Minh Lộc,Canteen,Traditional Trade,Khánh Hòa,Miền Trung,"Số 327 đường Lý Thường Kiệt, Khánh Hòa",02137809859,6166847778,2020-08-18,500000000,Active
CUS00576,Cửa hàng tiện lợi Lê Quốc Tâm,Cửa hàng tiện lợi,Modern Trade,Quảng Ngãi,Miền Trung,"Số 282 đường Lê Lợi, Quảng Ngãi",02321278067,,2021-04-23,500000000,Active
CUS00577,Canteen Bùi Công Việt,Canteen,Traditional Trade,Hà Nội,Miền Bắc,"Số 219 đường Hai Bà Trưng, Hà Nội",02868049927,7051406106,2023-07-31,200000000,Active
CUS00578,Canteen Phạm Minh Giang,Canteen,Traditional Trade,Quảng Ninh,Miền Bắc,"Số 184 đường Lê Lợi, Quảng Ninh",02577345747,3764474604,2021-02-06,100000000,Active
CUS00579,Siêu thị Bùi Thanh Việt,Siêu thị,Modern Trade,Hải Dương,Miền Bắc,"Số 101 đường Điện Biên Phủ, Hải Dương",02643557605,2178816289,2019-07-19,200000000,Inactive
CUS00580,Nhà hàng Dương Xuân Lộc,Nhà hàng,Traditional Trade,Quảng Nam,Miền Trung,"Số 421 đường Nguyễn Trãi, Quảng Nam",02173351303,5086613517,2022-06-17,100000000,Active
CUS00581,Canteen Phạm Bá Thảo,Canteen,Traditional Trade,Long An,Miền Nam,"Số 370 đường Lý Thường Kiệt, Long An",02855722553,4401248572,2021-07-06,100000000,Active
CUS00582,Tạp hóa Đặng Hữu Bình,Tạp hóa,Traditional Trade,Vũng Tàu,Miền Nam,"Số 192 đường Nguyễn Huệ, Vũng Tàu",02351013170,,2018-02-09,500000000,Active
CUS00583,Tạp hóa Vũ Xuân Lộc,Tạp hóa,Traditional Trade,Quảng Nam,Miền Trung,"Số 391 đường Lý Thường Kiệt, Quảng Nam",02950216625,,2021-08-28,50000000,Active
CUS00584,Tạp hóa Huỳnh Công Lộc,Tạp hóa,Traditional Trade,Quảng Ninh,Miền Bắc,"Số 196 đường Nguyễn Huệ, Quảng Ninh",02718550910,,2023-12-30,500000000,Active
CUS00585,Cửa hàng tiện lợi Đặng Thành Tuấn,Cửa hàng tiện lợi,Modern Trade,Hải Dương,Miền Bắc,"Số 48 đường Nguyễn Huệ, Hải Dương",02284209891,,2019-12-29,50000000,Active
CUS00586,Siêu thị Lê Thanh Giang,Siêu thị,Modern Trade,Bình Phước,Miền Nam,"Số 467 đường Hai Bà Trưng, Bình Phước",02537634396,6295864025,2023-11-18,50000000,Active
CUS00587,Siêu thị Lê Quốc Nhân,Siêu thị,Modern Trade,Bình Định,Miền Trung,"Số 201 đường Nguyễn Huệ, Bình Định",02227332564,7599015485,2023-05-13,50000000,Active
CUS00588,Tạp hóa Hoàng Xuân Trung,Tạp hóa,Traditional Trade,Quảng Ninh,Miền Bắc,"Số 82 đường Nguyễn Trãi, Quảng Ninh",02588851835,,2020-04-11,500000000,Active
CUS00589,Canteen Trần Xuân Quân,Canteen,Traditional Trade,Quảng Ninh,Miền Bắc,"Số 270 đường Trần Phú, Quảng Ninh",02871767610,9757802469,2019-01-09,200000000,Active
CUS00590,Online Seller Lý Hồng Tuấn,Online Seller,E-commerce,Quảng Nam,Miền Trung,"Số 201 đường Nguyễn Trãi, Quảng Nam",02365707438,,2020-10-17,100000000,Active
CUS00591,Canteen Vũ Thành Mai,Canteen,Traditional Trade,Vũng Tàu,Miền Nam,"Số 358 đường Nguyễn Trãi, Vũng Tàu",02262821563,1187537466,2019-10-09,200000000,Active
CUS00592,Online Seller Trần Hồng Ngân,Online Seller,E-commerce,Cần Thơ,Miền Nam,"Số 466 đường Hai Bà Trưng, Cần Thơ",02784198767,,2019-05-12,200000000,Inactive
CUS00593,Canteen Đặng Đức Tâm,Canteen,Traditional Trade,Hải Dương,Miền Bắc,"Số 107 đường Nguyễn Trãi, Hải Dương",02172031070,1114752423,2023-03-07,500000000,Active
CUS00594,Tạp hóa Vũ Văn An,Tạp hóa,Traditional Trade,Nghệ An,Miền Trung,"Số 129 đường Lê Lợi, Nghệ An",02353904009,,2023-03-17,500000000,Active
CUS00595,Online Seller Đặng Đức Trung,Online Seller,E-commerce,Bắc Ninh,Miền Bắc,"Số 421 đường Trần Phú, Bắc Ninh",02332896080,,2018-03-15,50000000,Active
CUS00596,Tạp hóa Trần Thành An,Tạp hóa,Traditional Trade,Nam Định,Miền Bắc,"Số 347 đường Trần Phú, Nam Định",02369144114,,2022-01-06,100000000,Active
CUS00597,Canteen Ngô Văn Hùng,Canteen,Traditional Trade,Bắc Ninh,Miền Bắc,"Số 200 đường Điện Biên Phủ, Bắc Ninh",02569590884,9815056399,2018-01-20,50000000,Active
CUS00598,Nhà hàng Phạm Thanh Hà,Nhà hàng,Traditional Trade,Bắc Ninh,Miền Bắc,"Số 9 đường Hai Bà Trưng, Bắc Ninh",02111954205,3873116056,2020-06-22,50000000,Active
CUS00599,Online Seller Lê Văn Nhân,Online Seller,E-commerce,Đồng Nai,Miền Nam,"Số 263 đường Lê Lợi, Đồng Nai",02653309319,,2020-02-16,100000000,Active
CUS00600,Siêu thị Phạm Thanh Hùng,Siêu thị,Modern Trade,Quảng Ngãi,Miền Trung,"Số 183 đường Trần Phú, Quảng Ngãi",02312012537,2358241431,2022-05-14,100000000,Active
CUS00601,Online Seller Đỗ Quốc Cường,Online Seller,E-commerce,Hưng Yên,Miền Bắc,"Số 35 đường Nguyễn Huệ, Hưng Yên",02750471241,,2023-08-09,50000000,Active
